Geneid,orth_group,num,CaB41,CaB44,Ca30m1,Ca30m2,Ca1h1,Ca1h2,Ca1.5h1,Ca1.5h2,Ca2h1,Ca2h4,Ca3h1,Ca3h2,Ca4h1,Ca4h3,Ca6h1,Ca6h3,Ca8h1,Ca8h2
YJL079C,1914,1,4339,3605,4869,5352,5812,6364,4151,4294,5045,3531,7021,5929,8468,7611,6654,8676,3655,8201
YKR013W,1914,2,5721,5327,2861,2920,11015,11190,10103,10725,9027,6486,6858,5562,7895,10199,2956,4137,1547,3423
CAGL0G07667g,1914,3,2504,2516,2358,1738,1130,1162,1084,813,1412,1652,2002,1836,2085,2163,2596,2714,2307,3198
CAGL0F05137g,1914,4,114,74,683,714,1505,1782,1911,1114,1036,645,1355,1194,688,2347,2138,3058,1587,2124
KLLA0D02420g,1914,5,7,4,5,2,10,9,5,13,17,10,23,13,30,21,37,26,24,21
YBR084W,1915,1,8706,8083,2479,2571,7296,6531,9053,8558,7494,5482,1526,1335,1319,1453,952,1158,1111,1253
CAGL0M01694g,1915,2,1277,1078,1125,1139,7602,8628,6008,4847,3852,4163,5498,3384,4679,4155,5736,4742,4699,7898
KLLA0E12475g,1915,3,1540,1655,9546,8889,1007,909,393,411,986,949,1268,1027,1053,1063,867,933,912,948
orf19.2364,1915,4,36101,41154,17689,20681,20189,19214,28710,21489,31013,22733,26651,19942,13937,15039,10227,9152,5231,5296
YJL076W,1916,1,3440,3096,2033,2056,3220,2982,3406,3157,3557,2249,2148,1942,2254,1958,1842,2063,1757,1666
YKR010C,1916,2,942,907,807,870,856,732,1355,1243,1251,848,1096,1037,1294,1161,965,1065,975,902
CAGL0H02783g,1916,3,2347,2289,2804,2867,976,1092,1315,1024,1340,1489,2340,1292,1819,1578,2134,1712,2022,2803
CAGL0B03179g,1916,4,2277,2054,1783,1716,1352,1535,1370,1149,1218,1291,1776,1169,1427,1335,1722,1424,1481,2257
KLLA0C09394g,1916,5,3225,3304,3914,3486,5087,4907,3221,3741,3184,2851,2608,2307,2232,2298,2059,2903,2038,2160
YJL074C,1917,1,1045,1071,242,335,1510,1265,1285,1242,1129,858,760,589,900,925,531,651,436,620
CAGL0H02805g,1917,2,2760,2531,2411,2270,1138,1431,1183,1013,2112,2300,3427,2211,2783,2693,3288,2553,2782,4121
KLLA0A00286g,1917,3,2135,2530,1572,1415,3182,3097,3076,3458,3006,2624,3126,2565,2718,2775,2564,3437,1896,2196
orf19.262,1917,4,998,1097,1586,1688,1042,1041,1065,824,766,752,747,577,379,419,279,263,328,314
YJL073W,1918,1,1147,1059,787,852,1516,1461,1357,1355,1356,1021,942,887,1164,1162,1191,1154,1010,1344
CAGL0H02827g,1918,2,1719,1507,1980,1936,1953,2292,1921,1711,1926,1994,3156,1606,2152,1981,2106,1743,1919,2877
KLLA0D06402g,1918,3,851,992,1643,1372,4838,4619,4467,5113,4517,3826,3724,3200,3269,3338,3293,4157,3719,4344
orf19.3592,1918,4,788,888,1300,1329,1501,1459,2101,1666,2052,1561,1768,1606,1042,1276,1196,1179,1200,1103
YJL072C,1919,1,385,351,559,561,528,471,518,478,677,473,421,430,428,447,333,373,456,400
CAGL0H02849g,1919,2,579,547,701,789,173,213,164,140,200,207,505,272,400,373,446,354,322,485
KLLA0D06501g,1919,3,449,543,389,352,858,803,713,897,883,810,1029,865,965,1002,905,1386,856,981
orf19.57,1919,4,463,427,341,348,319,272,479,328,621,502,685,603,476,547,546,461,455,454
YJL071W,1920,1,708,619,919,893,1026,946,829,827,998,711,579,543,603,523,532,574,802,825
CAGL0H02871g,1920,2,638,514,673,665,287,320,464,438,858,902,2340,1224,1626,1524,1553,1162,1132,1851
KLLA0D06523g,1920,3,633,615,871,787,1311,1228,1163,1320,1650,1391,1768,1434,1617,1696,1507,2089,1712,1826
orf19.56,1920,4,1266,1158,443,439,555,495,694,559,753,618,908,758,763,887,1012,978,846,736
YJL069C,1921,1,1760,1608,455,374,2240,2016,1983,1980,1421,1164,521,417,769,715,939,1112,2023,1741
CAGL0H02937g,1921,2,2192,1856,4313,3751,167,203,310,229,491,569,1339,897,1546,1501,2048,1726,1824,2791
KLLA0F02013g,1921,3,1184,1262,5480,5165,293,281,279,324,740,677,992,767,935,926,851,1131,1034,1001
orf19.7154,1921,4,410,412,7817,7429,3393,2808,756,646,536,489,2935,2200,2498,2797,2565,2221,2451,2512
YJL068C,1922,1,1192,1114,3669,3538,3358,3269,2226,1991,3239,2503,4946,4731,5397,4905,4334,4837,4272,4367
CAGL0J05324g,1922,2,3927,3384,3227,3019,5673,6124,5616,4670,5442,6156,6099,4938,5268,5099,5991,4581,4977,7987
KLLA0F01947g,1922,3,2507,3078,1911,1832,4419,4366,3131,3628,4080,3433,5414,4243,4963,5135,4274,5943,4976,4512
orf19.6596,1922,4,3938,4131,1702,1747,1977,1745,4655,3562,6559,5260,6276,5440,4693,4771,7786,6771,8598,9018
YJL066C,1923,1,456,380,2193,2128,951,946,712,581,1138,906,1770,1750,1711,1533,1578,1815,1704,1468
CAGL0J05302g,1923,2,1168,1008,969,935,3724,4108,4158,3524,3933,4025,5342,2760,3262,2982,3836,2816,3134,5304
KLLA0F01881g,1923,3,1169,1396,1780,1363,3636,3274,2699,3053,3972,3088,4602,3714,4900,5143,5248,7790,6392,6768
orf19.2414,1923,4,829,779,676,707,1920,1537,3483,2753,3621,2879,3010,2324,1862,1913,2109,2290,1928,1933
YJL063C,1924,1,829,781,1646,1740,1402,1239,1002,943,1284,1017,1100,1051,970,1007,665,899,820,648
CAGL0J05258g,1924,2,2794,2676,3112,3341,7452,7722,5901,4553,4517,4599,4983,2229,1711,2131,2067,1735,1421,1411
KLLA0F01793g,1924,3,1041,1326,4214,3774,1379,1201,578,639,624,559,543,477,532,577,498,862,594,632
orf19.6129,1924,4,1178,1151,2719,2755,3493,2887,2355,1668,1324,1100,831,860,606,723,602,599,624,578
YBR085C-A,1925,1,977,809,13831,13571,4315,3210,3357,2716,5436,6223,10276,11845,11678,9770,13854,12832,29670,12817
CAGL0L06248g,1925,2,1730,1384,2023,1837,5140,5291,5980,4956,6442,6846,6973,5586,6463,6030,7320,5592,6293,9955
KLLA0B12353g,1925,3,1085,1437,2555,2175,2446,2539,2714,2953,3702,2818,3397,2327,2957,3090,2235,3760,2759,2357
YJL062W,1927,1,1593,1386,1811,1804,1867,1631,1843,1623,1998,1456,1460,1314,1493,1442,1170,1326,1454,1368
CAGL0J05236g,1927,2,3659,3197,3591,3492,5790,6511,4290,3466,3267,3294,4024,2432,3128,2772,2959,2388,2180,3420
KLLA0F01705g,1927,3,751,929,1113,928,1155,1114,897,981,778,781,717,536,585,633,496,794,588,624
orf19.4064,1927,4,820,859,1100,973,906,718,827,662,791,618,785,592,497,514,551,470,435,408
YJL061W,1928,1,1524,1507,1596,1563,2074,1823,1886,1668,2035,1633,1404,1459,1549,1307,1114,1276,1468,1314
CAGL0J05214g,1928,2,2448,2122,2634,2519,1724,2014,1694,1412,1624,1825,2687,1574,2196,1940,2369,1819,1910,3034
KLLA0F01661g,1928,3,1662,1725,2503,2342,1641,1644,985,1140,1113,1003,1084,855,985,992,857,1341,851,963
orf19.5765,1928,4,2879,3026,3224,3205,2914,2749,2805,2205,2693,2220,3125,2268,1925,2183,2217,2049,1867,1912
YJL060W,1929,1,1258,1089,2880,2719,1649,1331,1547,1256,2261,1786,2620,2614,2334,2090,1363,1430,1406,1204
CAGL0J05126g,1929,2,6449,5548,1939,1765,4978,5457,4422,3677,4172,4378,4862,2496,2612,2350,2336,1889,1785,2923
KLLA0F01617g,1929,3,1267,1552,378,405,1417,1383,1910,2175,2852,2468,2509,2030,2057,2172,1991,2825,1936,2071
orf19.5809,1929,4,1500,1555,382,429,120,112,263,206,250,242,217,149,133,168,201,126,167,159
YJL059W,1930,1,573,488,907,1031,765,733,759,699,801,724,782,702,895,794,722,938,943,816
CAGL0J05104g,1930,2,1086,858,986,906,677,806,972,794,1203,1327,1900,1157,1514,1335,1468,1233,1254,2053
KLLA0F01551g,1930,3,693,784,424,405,1448,1430,1202,1412,1228,1009,1361,1116,1364,1354,1184,1867,1393,1503
orf19.4059,1930,4,2110,2131,830,876,1013,918,1450,1046,2059,1677,2665,2117,2042,2177,1905,2015,1745,1756
YJL057C,1931,1,485,498,2281,2310,915,774,811,681,1271,992,2177,1992,2259,1953,2341,2408,2176,1655
CAGL0J05082g,1931,2,1045,931,442,423,1315,1596,1942,1728,2086,2241,3520,1748,2114,1888,2021,1610,1961,3109
KLLA0F01507g,1931,3,634,694,97,77,1295,1203,1718,1914,2382,2036,2872,2382,2721,2732,2482,3538,2543,2744
orf19.428,1931,4,711,747,420,461,422,419,882,736,1082,890,1477,1131,1217,1426,1571,1678,1561,1454
YJL056C,1932,1,1041,898,469,428,756,687,752,618,880,623,1224,1012,1570,1449,1626,1781,2038,2126
CAGL0J05060g,1932,2,1643,1560,1474,1138,1685,1800,1988,1556,1754,1902,2161,1773,1976,2121,2387,2022,1821,2644
KLLA0F01463g,1932,3,2150,2162,2030,1846,2082,1941,1345,1701,2039,1841,2549,2197,2514,2577,2708,3867,3124,3448
orf19.3794,1932,4,235,262,295,319,509,442,667,486,708,519,775,481,749,977,1229,1114,1403,1626
YJL055W,1933,1,3187,3076,4715,4635,3669,3420,3410,2918,4434,3339,5241,4867,5382,5154,5144,5275,5495,4504
CAGL0J05038g,1933,2,3333,3494,3649,3632,3014,3231,3806,2940,3292,3293,3356,2175,1270,1879,1942,1793,1547,854
orf19.1723,1933,3,1235,1156,440,416,1142,1144,2259,1721,2864,2145,1978,1754,1481,1736,1937,2260,1942,1637
YJL054W,1934,1,1813,1694,2387,2347,2563,2376,2140,1997,2312,1785,1646,1602,1686,1561,1575,1696,2020,1723
CAGL0J05016g,1934,2,2782,2396,2442,2237,2112,2344,1775,1367,1520,1564,2087,1080,1256,1280,1409,1086,943,1561
KLLA0F01441g,1934,3,1266,1500,2865,2758,1452,1438,983,1091,1064,1014,1193,922,1234,1192,1120,1842,1350,1433
orf19.5143,1934,4,2007,2008,3794,3860,4287,3570,3695,3012,2699,2030,2285,1936,1405,1715,1473,1409,1426,1361
YJL053W,1935,1,809,777,1674,1719,1180,1041,983,872,1401,1029,1464,1394,1437,1398,1484,1589,1617,1416
CAGL0J04994g,1935,2,1423,1129,1046,1020,1746,2151,1935,1632,1616,1764,2534,1384,1923,1713,1932,1489,1579,2667
KLLA0F01419g,1935,3,714,886,686,613,1386,1325,1014,1204,1467,1180,1444,1174,1286,1235,1047,1580,1025,1117
orf19.6927,1935,4,2391,2410,1569,1572,2174,2015,3128,2612,3532,2701,2872,2253,1865,2163,2202,2072,1898,1772
YBR086C,1936,1,7947,6823,8877,9300,6887,6195,8467,7743,9243,6879,7831,7522,7675,6699,6154,6660,7555,5033
CAGL0F04345g,1936,2,5772,5399,3855,3214,7615,8817,10578,8807,9178,10449,9211,7070,7795,7120,7768,6570,6946,10271
KLLA0B12287g,1936,3,3164,3473,1965,1632,6236,6195,4702,5618,4688,4154,4499,3760,3873,3964,3073,4037,2897,2985
orf19.2792,1936,4,1382,1806,1295,1589,1266,1365,1943,1305,2506,1819,3092,2492,2261,2662,2074,2205,2181,2402
YJL052W,1937,1,3916,3543,33223,31400,10868,9688,3800,3516,14299,8792,62048,55289,112054,97649,160168,189633,200774,208136
YJL051W,1938,1,1063,943,1402,1402,1108,1017,1374,1129,1899,1416,1107,1092,1227,1050,855,903,965,770
CAGL0J04950g,1938,2,3886,3432,3667,3259,2478,2883,1982,1553,783,903,1892,1362,2002,1849,2082,1676,1219,2155
KLLA0F01386g,1938,3,1282,1268,1247,1079,1826,1842,1246,1462,1814,1643,1098,961,1019,995,691,1021,702,795
YJL050W,1939,1,4658,4536,584,580,4622,3997,4471,4540,3257,2180,554,510,921,1030,1158,1297,1915,1728
CAGL0J04928g,1939,2,3297,2868,5352,5355,285,312,544,480,954,1048,2742,1437,2276,2043,2558,2012,2056,3416
KLLA0F01364g,1939,3,2505,2796,13601,12441,558,504,1073,1105,3066,2849,3681,3194,3260,3293,2764,3626,2853,3105
orf19.1335,1939,4,943,1004,7473,7580,3738,3400,1431,1231,1234,1110,2899,2057,1798,1860,1868,1661,1602,1872
YJL049W,1940,1,581,479,785,815,724,753,793,728,960,712,924,925,1176,1110,1304,1365,1488,1053
CAGL0J04906g,1940,2,562,467,581,654,1436,1628,2502,2225,3385,3682,4328,3375,4202,3984,4732,3926,4449,6855
KLLA0F01320g,1940,3,775,840,494,542,1031,1019,880,938,1281,1082,1415,1024,1255,1285,1122,1555,1173,1314
orf19.746,1940,4,612,609,881,971,822,680,628,438,540,441,673,536,481,523,485,658,483,548
YJL047C,1941,1,619,536,773,824,877,839,699,739,846,663,794,717,922,818,872,939,1159,951
CAGL0J04862g,1941,2,751,655,807,760,740,835,897,808,994,1051,1454,866,1132,995,1158,940,924,1518
KLLA0F02145g,1941,3,532,602,785,778,862,854,797,844,1069,1035,1277,1144,1260,1285,1163,1545,1189,1326
orf19.2440,1941,4,541,514,489,527,491,456,449,391,439,345,499,387,408,382,422,370,341,409
YJL046W,1942,1,400,440,805,853,644,628,500,487,731,547,720,670,651,619,578,574,733,547
CAGL0J04840g,1942,2,322,289,397,443,480,580,408,354,423,403,557,314,390,333,393,317,300,456
KLLA0F02233g,1942,3,493,594,1844,1701,430,348,277,333,677,573,759,722,654,721,693,999,718,786
orf19.5566,1942,4,205,226,1194,1191,655,553,424,317,438,310,722,591,546,532,534,467,497,454
YJL045W,1943,1,69,58,318,303,444,442,181,143,209,165,935,784,1434,1031,2228,1968,4172,2414
YKL148C,1943,2,1173,1046,4282,4921,1548,1417,1600,1304,2649,1841,3786,3699,4099,3794,3901,4057,3586,2809
CAGL0J00847g,1943,3,19029,17798,15276,11432,32212,35898,40986,32685,36960,40778,36412,25310,20194,21967,19890,18483,15848,16864
KLLA0D04444g,1943,4,16084,18407,4338,4427,14389,14104,13767,15595,10368,10684,7005,5694,5399,5121,3705,4618,4421,3955
YJL044C,1944,1,2004,1790,2504,2515,2469,2193,1750,1686,2453,1814,2149,2080,2202,1942,2053,2313,2500,2024
CAGL0J00825g,1944,2,3283,3108,2696,2497,6029,6441,8954,7112,8527,8238,13740,6665,6886,7404,9347,8315,8835,9320
KLLA0E11837g,1944,3,744,817,304,247,775,740,463,512,604,508,642,535,637,628,631,924,803,721
orf19.6624,1944,4,603,558,564,570,574,475,655,430,571,490,740,551,449,553,570,500,534,512
YJL043W,1945,1,57,24,64,58,46,51,33,47,62,50,66,49,78,63,70,93,107,101
YBR087W,1946,1,930,872,691,755,1074,930,1087,1021,1135,994,695,544,601,571,381,492,429,517
CAGL0D01738g,1946,2,1743,1500,2177,2212,1255,1357,810,749,979,1046,2226,1189,1772,1726,2011,1475,1342,2264
KLLA0B12221g,1946,3,1045,1299,1342,1206,1620,1543,1163,1323,1475,1189,1503,1289,1190,1284,1054,1560,887,946
orf19.2029,1946,4,1227,1209,1637,1574,1503,1289,1656,1267,1354,1163,1124,983,754,830,869,823,837,837
YJL042W,1947,1,2217,1888,3620,3943,2724,2609,2565,2312,3606,2436,4407,4116,5323,4209,4847,5226,4637,3474
CAGL0J00803g,1947,2,2474,2268,1992,1511,8270,9870,11798,9350,9806,10737,11128,7541,8091,7846,9801,8397,9785,13146
KLLA0E11815g,1947,3,2532,2583,1477,1281,3607,3580,3068,3577,3415,3232,3132,2612,2892,2987,2494,3270,2995,3091
orf19.6621,1947,4,2724,2992,1397,1506,1819,1651,2765,2181,2662,2213,2936,2273,2068,2218,2070,2081,1822,1793
YJL041W,1948,1,3754,3483,3265,3287,4071,3659,3936,3796,4306,2800,3277,3353,3898,3653,3309,3489,3404,3187
CAGL0J00781g,1948,2,5095,4663,5779,5370,3560,4069,4080,3178,3505,3904,5288,3619,4234,3886,4488,3778,3699,5582
KLLA0E11793g,1948,3,3952,4028,5566,5222,6170,5761,3919,4653,3815,3633,3366,3033,3106,3054,2597,3990,2654,3066
orf19.900,1948,4,6057,6350,8348,8270,6268,5817,6781,5507,6602,5773,9360,6912,6263,6800,8051,7796,7123,7419
YHR218W,1949,1,3,4,1,5,3,5,0,1,2,4,6,4,3,3,4,0,1,3
YJL039C,1950,1,2556,2256,1950,1991,2549,2278,2737,2606,2892,1921,1839,1743,2246,1783,1961,2016,2053,1727
CAGL0J00759g,1950,2,3945,3631,3734,4137,2340,2836,2764,2325,3066,3060,6005,2840,3804,3282,3951,3247,3581,5678
KLLA0E11771g,1950,3,3229,3536,5473,5103,3883,3704,2494,3024,2868,2520,2677,2352,2260,2302,2100,2922,2223,2432
orf19.7511,1950,4,3307,3767,5881,5863,5023,4535,4784,3626,4419,3655,4606,3673,3294,3606,2945,2807,2655,2579
YJL038C,1951,1,98,89,103,92,119,125,104,114,139,99,171,179,260,211,326,308,411,340
YJL037W,1952,1,31,32,83,68,63,71,69,75,65,73,94,87,156,110,233,213,382,287
YJL036W,1953,1,735,694,1757,1888,1087,912,941,820,1410,1030,1596,1585,1703,1475,1862,1911,2044,1456
CAGL0J01001g,1953,2,1407,1248,943,926,2281,2467,3422,2720,3727,3494,6254,2988,3851,3348,4418,3256,3710,6077
KLLA0C10967g,1953,3,1126,1428,529,491,2330,2179,2113,2407,2989,2540,3277,2870,2897,2902,2680,3641,2507,2869
orf19.1990,1953,4,1068,1174,779,793,862,776,1054,845,1186,974,1341,1021,906,979,1062,986,963,956
YGL258W-A,1954,1,9,7,39,39,13,10,12,13,27,11,46,49,39,51,73,94,99,66
YJL035C,1955,1,476,426,191,297,358,292,415,403,455,292,243,212,273,271,280,272,303,283
CAGL0J01023g,1955,2,387,280,780,669,2,2,4,5,8,23,136,52,164,125,151,160,123,230
KLLA0C10989g,1955,3,153,195,543,480,145,117,178,214,380,312,447,385,464,476,416,710,496,480
orf19.1458,1955,4,250,306,615,613,396,307,300,252,273,200,390,336,285,330,393,330,421,393
YDL210W,1956,1,65,82,181,163,185,172,120,123,154,135,205,236,261,258,295,296,398,353
orf19.2479,1956,2,53,57,153,147,90,84,39,36,37,21,49,59,51,71,121,102,141,157
YJL034W,1957,1,12508,11464,19591,21674,17180,15381,15261,14661,21243,16594,16998,16245,22231,21067,26004,26848,26133,23614
CAGL0D02948g,1957,2,36925,34361,26558,27082,24106,27541,14621,11532,12976,13754,20439,9573,10690,10661,9807,8195,7256,12433
KLLA0D09559g,1957,3,4649,5211,19687,15942,42574,41572,31253,36448,21788,19271,13788,12076,9464,9779,6137,7316,4766,5428
orf19.2013,1957,4,11667,12452,46426,50478,77490,70529,80733,64611,64417,52422,47022,36072,23250,25106,22864,23053,17767,18003
YJL033W,1958,1,2319,2104,143,129,2494,2352,2261,2376,1386,945,216,164,369,410,578,768,1270,1139
CAGL0J01045g,1958,2,1595,1396,2842,2954,27,45,87,60,160,153,808,372,850,754,1110,841,947,1562
KLLA0D09504g,1958,3,973,984,6650,6898,55,63,110,102,793,712,1035,877,1015,1038,918,1360,1059,1212
orf19.2712,1958,4,332,373,7267,7281,2974,2568,796,545,700,678,3992,3868,3983,5395,4164,5127,4603,4563
YJR150C,1959,1,6,7,11,11,10,8,9,4,17,7,16,12,16,14,14,21,29,23
YJL031C,1960,1,790,778,1474,1575,1141,1052,978,829,1222,1031,1224,1171,1105,1024,961,1076,1217,948
CAGL0J01067g,1960,2,933,720,913,996,563,657,667,495,722,757,1687,809,1202,1043,1218,920,908,1538
KLLA0D09460g,1960,3,532,677,679,557,1111,1041,844,1087,1111,979,1033,854,855,848,747,1015,707,764
orf19.1039,1960,4,404,392,549,554,441,422,373,337,421,323,467,373,365,405,465,470,444,429
YFL066C,1961,1,12,7,8,12,16,10,7,18,12,10,14,12,20,12,14,10,7,11
YHL050C,1962,1,281,261,402,433,338,346,343,277,446,312,367,457,466,376,519,481,622,339
YBR088C,1963,1,2461,2348,711,914,3693,3378,3288,3090,3294,2720,2070,1738,2451,2906,1072,1421,748,1624
CAGL0D01716g,1963,2,5363,4426,5484,5775,1319,1466,763,660,1781,1965,5688,2184,3228,3117,3338,2703,1994,3467
KLLA0B12078g,1963,3,3943,4770,3222,2880,6102,5463,4901,5584,4902,3923,4995,3997,3906,3892,2984,4849,2048,2215
orf19.4616,1963,4,0,0,1,0,0,1,2,0,4,0,1,0,0,1,0,1,1,0
YJL030W,1964,1,437,437,828,768,698,633,637,558,865,662,653,726,762,681,644,728,800,750
CAGL0J01089g,1964,2,634,509,727,702,440,501,535,466,608,638,1286,593,727,674,832,671,679,1091
KLLA0D09438g,1964,3,284,396,475,437,541,531,501,516,717,529,717,610,655,663,585,1003,714,761
orf19.1040,1964,4,273,218,299,309,318,260,338,235,417,312,376,314,266,297,338,358,349,285
YJL029C,1965,1,1244,1225,1715,1818,1585,1370,1684,1606,1815,1189,1433,1473,1760,1518,1610,1681,1728,1453
CAGL0J01111g,1965,2,2467,2182,2574,2245,2995,3513,3270,2502,2902,3110,4032,2410,2799,2491,2966,2448,2600,4103
KLLA0D09394g,1965,3,1054,1151,1133,1026,1596,1567,1062,1261,1042,978,1117,844,954,994,831,1165,844,1040
orf19.6094,1965,4,2187,2185,2164,2122,2181,1956,3238,2515,3664,2965,3228,2592,2051,2332,1968,2137,1824,1719
YJL025W,1966,1,575,526,375,425,759,761,793,750,625,460,324,273,377,371,328,432,519,529
CAGL0D03410g,1966,2,488,398,621,582,191,191,189,147,206,246,487,299,425,384,535,379,410,726
KLLA0F15180g,1966,3,476,457,652,605,359,320,388,478,643,501,717,618,617,679,663,974,730,741
orf19.1589,1966,4,208,224,959,1047,579,520,359,271,366,322,995,741,770,889,993,823,864,869
YJL024C,1967,1,747,678,858,895,925,839,815,800,998,736,808,856,970,842,966,1021,1068,1018
CAGL0D03388g,1967,2,791,672,1668,1727,2580,2767,1041,937,627,684,1067,647,1073,924,1303,1003,1136,1873
KLLA0F15268g,1967,3,513,591,465,422,741,728,571,634,818,580,771,590,575,645,419,674,480,453
orf19.393,1967,4,1291,1288,393,419,615,502,811,622,1075,736,734,738,517,652,631,747,636,509
YJL023C,1968,1,305,272,550,625,490,479,477,466,523,396,492,467,649,519,728,777,1099,912
CAGL0G06820g,1968,2,415,379,337,344,432,485,542,479,621,757,1191,645,950,827,987,791,863,1308
KLLA0F14905g,1968,3,187,219,555,492,234,230,146,161,334,316,510,378,436,516,424,659,486,503
YJL020C,1969,1,3398,2984,8758,8940,4843,4384,3944,3623,5735,3945,6788,6335,6452,5551,5670,5959,5513,4025
CAGL0G06842g,1969,2,4399,4295,2863,2528,8565,10151,11758,9244,9820,10782,10161,7096,6799,6407,6988,5979,6103,8962
KLLA0F14575g,1969,3,3375,3464,702,596,6328,6232,5414,6082,5106,4785,4370,3374,3403,3259,2349,2925,2515,2552
orf19.2791,1969,4,3557,3915,1203,1245,1762,1700,4441,3496,5055,4047,4040,3483,2638,3372,2844,2843,2551,2666
YJL019W,1970,1,690,665,416,451,673,615,846,747,842,627,534,540,691,622,514,537,493,521
CAGL0G06864g,1970,2,634,576,467,473,552,584,281,223,311,364,602,415,541,570,535,542,363,537
KLLA0F22539g,1970,3,213,214,153,125,382,376,308,423,320,321,284,289,244,256,222,166,103,125
orf19.2763,1970,4,758,854,670,683,712,732,688,582,638,443,591,373,305,249,253,171,169,210
YJL016W,1971,1,1447,1197,3898,3851,2630,2275,2145,1960,2517,1847,4037,3582,3973,3617,4296,4280,5873,4290
CAGL0G06886g,1971,2,4562,4055,3658,2982,5915,7098,6691,5455,5427,5854,5566,4405,4731,4649,5286,4381,4454,6755
KLLA0F22561g,1971,3,1751,1746,772,701,3512,3629,2579,2906,2693,2408,2919,2492,2606,2739,2082,3429,2450,2278
orf19.5799,1971,4,3543,3925,1637,1603,1441,1264,2634,1948,2781,2266,3163,2675,2298,2558,2448,2241,2345,2399
YJL014W,1972,1,5754,5282,4917,5018,6378,5439,5520,5019,6164,5174,4213,4038,3998,3776,2937,3329,3621,3034
CAGL0G06908g,1972,2,7450,6459,6598,6303,3221,3733,2653,2461,2672,2667,4567,2414,3265,3095,3397,2615,2452,4285
KLLA0F22583g,1972,3,4821,5708,9170,8558,10050,9304,6008,6750,6891,6068,6313,5095,4783,5200,3764,5119,3481,3984
orf19.4004,1972,4,2795,2742,8598,8359,6792,5640,5235,3942,4271,3443,3904,3064,2584,2819,3093,3274,2939,3014
YBR089C-A,1973,1,619,606,1573,1712,728,651,808,693,1211,978,1154,1216,1297,1237,1031,1191,1299,1107
YPR052C,1973,2,1612,1523,1452,1600,1333,1096,1518,1476,1978,1672,1531,1617,2078,1780,1358,1641,1279,1407
CAGL0H08541g,1973,3,15477,12829,11956,12486,10186,10259,7599,6200,8136,8179,14315,8368,10319,10080,12871,9379,9196,17189
KLLA0B12056g,1973,4,10444,13132,10526,10222,12412,12553,16109,16958,22376,17622,17824,14087,13654,14394,9491,17563,8529,8375
YJL012C,1974,1,2779,2488,4720,4732,13256,11815,18108,16377,25074,18555,24658,23378,29198,27631,22988,26505,24860,23638
CAGL0G06952g,1974,2,3160,2814,9077,8685,16104,19113,22808,19012,23095,24243,33045,17893,22205,20006,24088,19215,20430,33513
KLLA0F22627g,1974,3,2874,3152,28730,28454,36215,34986,24014,26540,23992,23033,20687,16646,18957,18561,16118,22972,20928,19627
orf19.3363,1974,4,3304,3305,11500,11020,19116,17068,19776,15439,17688,14044,16174,12579,10081,10180,10941,10556,9247,9489
YJL011C,1975,1,355,325,178,185,479,430,560,496,460,364,161,129,131,155,159,241,368,315
CAGL0G06974g,1975,2,562,519,949,969,277,277,256,253,329,356,363,402,578,471,783,653,726,1051
KLLA0F22649g,1975,3,224,188,1148,956,491,462,377,429,859,718,954,791,803,808,668,1115,795,783
